target_id	length	eff_length	est_counts	tpm
Afu1g00100-T	621	322	0	0
Afu1g00110-T	429	130	0	0
Afu1g00120-T	516	217	119	58.1373
Afu1g00130-T	750	406.718	1	0.26066
Afu1g00140-T	1197	898	0	0
Afu1g00150-T	1488	1189	0	0
Afu1g00160-T	384	85.0011	0	0
Afu1g00170-T	369	70.019	4	6.05636
Afu1g00180-T	732	433	0	0
Afu1g00200-T	1197	898	0	0
Afu1g00210-T	1254	842.525	2	0.25166
Afu1g00220-T	2151	1631.54	355	23.0674
Afu1g00230-T	2280	1956.41	318	17.232
Afu1g00240-T	297	15.5846	8	54.4205
Afu1g00250-T	2280	1842.11	63	3.62571
Afu1g00270-T	516	217	2	0.977097
Afu1g00280-T	1845	1546	0	0
Afu1g00290-T	831	463.801	5	1.14289
Afu1g00300-T	990	729.598	4	0.581224
Afu1g00310-T	1293	959.937	36	3.97583
Afu1g00320-T	639	340	0	0
Afu1g00330-T	195	4.11003	0	0
Afu1g00340-T	393	94.0001	0	0
Afu1g00350-T	1464	1064.12	2	0.199255
Afu1g00390-T	2166	1647.8	4	0.257349
Afu1g00400-T	501	202	0	0
Afu1g00410-T	2550	2040.82	1.8438	0.0957808
Afu1g00420-T	1614	1238.47	10.1212	0.866391
Afu1g00440-T	1533	1135.84	31.9384	2.981
Afu1g00450-T	1293	966.945	0	0
Afu1g00460-T	1524	1254.53	6.88663	0.581961
Afu1g00470-T	1500	1169.37	85.4423	7.74622
Afu1g00480-T	1092	736.919	7.38331e-07	1.06218e-07
Afu1g00490-T	1431	1076.83	2	0.196902
Afu1g00500-T	1215	920.096	12751	1469.19
Afu1g00510-T	1740	1359.85	21593	1683.41
Afu1g00520-T	2409	1848.88	28	1.60553
Afu1g00530-T	606	339.093	40	12.5057
Afu1g00540-T	2430	1904.47	101.111	5.62851
Afu1g00550-T	1419	940.596	40	4.50842
Afu1g00560-T	1293	858.271	173	21.3693
Afu1g00570-T	978	597.953	115	20.3891
Afu1g00580-T	1590	1250.04	22.8663	1.93928
Afu1g00590-T	3789	3019.07	2.85917	0.1004
Afu1g00610-T	1812	1390.4	6.35137	0.48428
Afu1g00620-T	1242	889.407	7.60746	0.90679
Afu1g00630-T	3018	2660.72	55	2.19145
Afu1g00640-T	1110	744.711	74	10.5344
Afu1g00650-T	1374	1031.9	128	13.1504
Afu1g00660-T	1200	901	0	0
Afu1g00670-T	216	4.87155	0	0
Afu1g00680-T	873	575.719	2	0.368287
Afu1g00690-T	330	33.6633	4	12.5971
Afu1g00700-T	4089	3695.55	49	1.40567
Afu1g00710-T	543	244	0	0
Afu1g00720-T	579	280	2	0.75725
Afu1g00730-T	1644	1366.54	1	0.077579
Afu1g00740-T	1020	653.5	1	0.162227
Afu1g00750-T	1617	1153.1	229	21.0541
Afu1g00760-T	357	58.1281	715	1304.03
Afu1g00770-T	561	262	0	0
