target_id	length	eff_length	est_counts	tpm
Afu1g00100-T	621	322	0	0
Afu1g00110-T	429	130	0	0
Afu1g00120-T	516	217	83	35.086
Afu1g00130-T	750	451	0	0
Afu1g00140-T	1197	898	0	0
Afu1g00150-T	1488	1049.9	4	0.349484
Afu1g00160-T	384	85.0011	1	1.07917
Afu1g00170-T	369	70.019	2	2.62017
Afu1g00180-T	732	421.013	1	0.217882
Afu1g00200-T	1197	898	0	0
Afu1g00210-T	1254	862.546	20	2.12698
Afu1g00220-T	2151	1625.25	929	52.4337
Afu1g00230-T	2280	1964.48	625	29.1843
Afu1g00240-T	297	15.5846	2	11.772
Afu1g00250-T	2280	1881.31	3	0.146277
Afu1g00270-T	516	217	7	2.95906
Afu1g00280-T	1845	1314.94	1	0.0697607
Afu1g00290-T	831	463.372	2	0.395928
Afu1g00300-T	990	691	0	0
Afu1g00310-T	1293	933.868	2	0.196454
Afu1g00320-T	639	372.441	1	0.246297
Afu1g00330-T	195	4.11003	0	0
Afu1g00340-T	393	94.0001	0	0
Afu1g00350-T	1464	1165	0	0
Afu1g00390-T	2166	1670.1	14	0.768955
Afu1g00400-T	501	202	0	0
Afu1g00410-T	2550	2251	0	0
Afu1g00420-T	1614	1218.26	18.5477	1.39658
Afu1g00440-T	1533	1145.32	41.3739	3.31371
Afu1g00450-T	1293	978.069	1.20265	0.112794
Afu1g00460-T	1524	1229.38	89.0579	6.64514
Afu1g00470-T	1500	1155.47	334.422	26.5493
Afu1g00480-T	1092	726.44	5	0.631373
Afu1g00490-T	1431	1132	0	0
Afu1g00500-T	1215	892.112	2295	235.982
Afu1g00510-T	1740	1374.64	6564	438.023
Afu1g00520-T	2409	1855.28	9	0.444989
Afu1g00530-T	606	335.047	54	14.7844
Afu1g00540-T	2430	1903.26	64.841	3.12512
Afu1g00550-T	1419	947.991	73	7.06374
Afu1g00560-T	1293	848.867	212	22.9093
Afu1g00570-T	978	606.926	81	12.2423
Afu1g00580-T	1590	1225.25	209.613	15.6931
Afu1g00590-T	3789	3080.22	3.11517	0.0927718
Afu1g00610-T	1812	1429.46	15.2851	0.980872
Afu1g00620-T	1242	903.892	7.30439	0.741281
Afu1g00630-T	3018	2630.54	26	0.906659
Afu1g00640-T	1110	762.86	26	3.1264
Afu1g00650-T	1374	1006.29	6	0.546947
Afu1g00660-T	1200	832.18	1	0.11023
Afu1g00670-T	216	4.87155	0	0
Afu1g00680-T	873	576.046	6	0.955454
Afu1g00690-T	330	33.6633	1	2.72495
Afu1g00700-T	4089	3673.08	73	1.82309
Afu1g00710-T	543	244	0	0
Afu1g00720-T	579	280	1	0.32761
Afu1g00730-T	1644	1345	0	0
Afu1g00740-T	1020	721	0	0
Afu1g00750-T	1617	1151.01	1309	104.322
Afu1g00760-T	357	58.1281	299	471.846
Afu1g00770-T	561	262	0	0
Afu1g00780-T	648	349	0	0
