target_id	length	eff_length	est_counts	tpm
Afu1g00100-T	621	322	0	0
Afu1g00110-T	429	130	1	0.544812
Afu1g00120-T	516	217	72	23.4997
Afu1g00130-T	750	451	0	0
Afu1g00140-T	1197	763.991	3.48825	0.323377
Afu1g00150-T	1488	1046.11	3	0.203112
Afu1g00160-T	384	85.0011	1	0.833232
Afu1g00170-T	369	70.019	0	0
Afu1g00180-T	732	413.161	2	0.342847
Afu1g00200-T	1197	898	0	0
Afu1g00210-T	1254	860.709	46	3.78523
Afu1g00220-T	2151	1626.34	891	38.8022
Afu1g00230-T	2280	1986.44	769	27.4183
Afu1g00240-T	297	15.5846	3	13.6338
Afu1g00250-T	2280	1885.56	5	0.18781
Afu1g00270-T	516	217	10	3.26385
Afu1g00280-T	1845	1304.17	5	0.271535
Afu1g00290-T	831	466.259	1	0.151902
Afu1g00300-T	990	720.392	1	0.0983154
Afu1g00310-T	1293	935.387	2	0.151436
Afu1g00320-T	639	340	0	0
Afu1g00330-T	195	4.11003	0	0
Afu1g00340-T	393	94.0001	1	0.753462
Afu1g00350-T	1464	1060.13	1	0.0668086
Afu1g00390-T	2166	1658.23	13	0.555249
Afu1g00400-T	501	202	0	0
Afu1g00410-T	2550	2057.81	3.62746	0.12485
Afu1g00420-T	1614	1217.88	31.8508	1.85228
Afu1g00440-T	1533	1135.41	8.50071	0.530263
Afu1g00450-T	1293	994	0	0
Afu1g00460-T	1524	1236.59	131.148	7.51152
Afu1g00470-T	1500	1151.92	408.329	25.106
Afu1g00480-T	1092	732.036	9.72229e-05	9.40646e-06
Afu1g00490-T	1431	1132	0	0
Afu1g00500-T	1215	889.442	6338	504.69
Afu1g00510-T	1740	1368.18	9721	503.22
Afu1g00520-T	2409	1837.32	11	0.424031
Afu1g00530-T	606	341.27	56	11.622
Afu1g00540-T	2430	1881.03	77.1889	2.90636
Afu1g00550-T	1419	938.285	107	8.07679
Afu1g00560-T	1293	832.081	255	21.7052
Afu1g00570-T	978	600.295	95	11.2085
Afu1g00580-T	1590	1229.41	175.19	10.0926
Afu1g00590-T	3789	3048.46	6.16902	0.143326
Afu1g00610-T	1812	1423.66	6.14702	0.305807
Afu1g00620-T	1242	909.194	5.58734	0.43525
Afu1g00630-T	3018	2643.69	12	0.321485
Afu1g00640-T	1110	756.062	48	4.49649
Afu1g00650-T	1374	1003.04	11	0.776717
Afu1g00660-T	1200	831.216	1	0.0852072
Afu1g00670-T	216	4.87155	0	0
Afu1g00680-T	873	584.518	7	0.848185
Afu1g00690-T	330	33.6633	1	2.10394
Afu1g00700-T	4089	3692.97	49	0.939745
Afu1g00710-T	543	244	2	0.580538
Afu1g00720-T	579	280	1	0.252948
Afu1g00730-T	1644	1345	0	0
Afu1g00740-T	1020	662.272	1	0.106943
Afu1g00750-T	1617	1140.88	1752	108.764
Afu1g00760-T	357	58.1281	204	248.562
Afu1g00770-T	561	262	0	0
Afu1g00780-T	648	349	0	0
Afu1g00790-T	4251	3552.02	93	1.85437
Afu1g00800-T	1182	883	0	0
Afu1g00810-T	804	531.22	1.00201	0.133594
Afu1g00820-T	582	283	0	0
Afu1g00830-T	348	49.4247	2	2.866
Afu1g00840-T	1899	1364.71	515	26.7273
Afu1g00850-T	573	274	18	4.65278
Afu1g00880-T	3378	3111.63	629	14.317
Afu1g00890-T	2697	2193.48	69	2.22795
Afu1g00910-T	1404	958.029	316	23.3614
Afu1g00920-T	1089	707.859	719	71.9403
Afu1g00930-T	1035	756.446	1260	117.973
Afu1g00940-T	1065	642.569	65	7.16446
