Afu8g00390	IEA	GO:0008168	AFUA_8G00390	af390-400
Afu8g00390	IEA	GO:0008168	AFUA_8G00390	af390-400
Afu8g00390	IEA	GO:0008171	AFUA_8G00390	af390-400
Afu8g00390	IEA	GO:0016114	AFUA_8G00390	af390-400
Afu8g00390	IEA	GO:0016740	AFUA_8G00390	af390-400
Afu8g00390	IEA	GO:0032259	AFUA_8G00390	af390-400
Afu2g08780	IEA	GO:0005086	AFUA_2G08780	AFUA_2G08780
Afu2g08780	ND	GO:0005575	AFUA_2G08780	AFUA_2G08780
Afu2g08780	IEA	GO:0032012	AFUA_2G08780	AFUA_2G08780
Afu2g08780	IEA	GO:0065009	AFUA_2G08780	AFUA_2G08780
Afu2g11475	ND	GO:0003674	AFUA_2G11475	AFUA_2G11475
Afu2g11475	IEA	GO:0005737	AFUA_2G11475	AFUA_2G11475
Afu2g13290	ND	GO:0003674	AFUA_2G13290	AFUA_2G13290
Afu2g13290	ND	GO:0005575	AFUA_2G13290	AFUA_2G13290
Afu2g13290	ND	GO:0008150	AFUA_2G13290	AFUA_2G13290
Afu2g08775	ND	GO:0003674	AFUA_2G08775	AFUA_2G08775
Afu2g08775	ND	GO:0005575	AFUA_2G08775	AFUA_2G08775
Afu2g08775	ND	GO:0008150	AFUA_2G08775	AFUA_2G08775
Afu2g09282	IEA	GO:0016020	AFUA_2G09282	AFUA_2G09282
Afu2g09282	IEA	GO:0016020	AFUA_2G09282	AFUA_2G09282
Afu2g09282	IEA	GO:0016021	AFUA_2G09282	AFUA_2G09282
Afu2g09282	IEA	GO:0030001	AFUA_2G09282	AFUA_2G09282
Afu2g09282	IEA	GO:0046873	AFUA_2G09282	AFUA_2G09282
Afu2g09282	IEA	GO:0055085	AFUA_2G09282	AFUA_2G09282
Afu2g10205	ND	GO:0003674	AFUA_2G10205	AFUA_2G10205
Afu2g10205	ND	GO:0005575	AFUA_2G10205	AFUA_2G10205
Afu2g10205	ND	GO:0008150	AFUA_2G10205	AFUA_2G10205
Afu2g10580	IEA	GO:0016020	AFUA_2G10580	AFUA_2G10580
Afu2g10580	IEA	GO:0016021	AFUA_2G10580	AFUA_2G10580
Afu2g10855	IEA	GO:0004644	AFUA_2G10855	AFUA_2G10855
Afu2g10855	IEA	GO:0004644	AFUA_2G10855	AFUA_2G10855
Afu2g10855	IEA	GO:0006189	AFUA_2G10855	AFUA_2G10855
Afu2g10855	IEA	GO:0009058	AFUA_2G10855	AFUA_2G10855
