target_id	length	eff_length	est_counts	tpm
Afu1g00100-T	621	322	0	0
Afu1g00110-T	429	130	0	0
Afu1g00120-T	516	217	85	35.5339
Afu1g00130-T	750	451	0	0
Afu1g00140-T	1197	769.145	3.80175	0.448393
Afu1g00150-T	1488	1189	0	0
Afu1g00160-T	384	85.0011	0	0
Afu1g00170-T	369	70.019	0	0
Afu1g00180-T	732	433	0	0
Afu1g00200-T	1197	898	0	0
Afu1g00210-T	1254	832.403	3	0.326942
Afu1g00220-T	2151	1649.92	268	14.7352
Afu1g00230-T	2280	1968.05	426	19.6361
Afu1g00240-T	297	15.5846	3	17.4626
Afu1g00250-T	2280	1840.39	31	1.52804
Afu1g00270-T	516	217	0	0
Afu1g00280-T	1845	1546	0	0
Afu1g00290-T	831	464.315	2	0.390751
Afu1g00300-T	990	736.144	7	0.862618
Afu1g00310-T	1293	964.321	9	0.846651
Afu1g00320-T	639	340	0	0
Afu1g00330-T	195	4.11003	0	0
Afu1g00340-T	393	94.0001	0	0
Afu1g00350-T	1464	1165	0	0
Afu1g00390-T	2166	1636.04	4	0.221793
Afu1g00400-T	501	202	0	0
Afu1g00410-T	2550	2251	0	0
Afu1g00420-T	1614	1248.73	2.8266	0.205343
Afu1g00440-T	1533	1145.05	114.004	9.03194
Afu1g00450-T	1293	973.842	9.49133	0.884141
Afu1g00460-T	1524	1263.33	23.5761	1.69292
Afu1g00470-T	1500	1175.84	107.338	8.28107
Afu1g00480-T	1092	750.073	146.99	17.7774
Afu1g00490-T	1431	1073.82	1	0.0844796
Afu1g00500-T	1215	929.014	7458	728.255
Afu1g00510-T	1740	1350.95	14634	982.665
Afu1g00520-T	2409	1843.73	15	0.738035
Afu1g00530-T	606	339.359	116	31.0086
Afu1g00540-T	2430	1915.52	105.787	5.00988
Afu1g00550-T	1419	939.126	150	14.4894
Afu1g00560-T	1293	870.939	86	8.95765
Afu1g00570-T	978	589.284	85	13.0851
Afu1g00580-T	1590	1278.02	24.3513	1.7285
Afu1g00590-T	3789	2994.61	1.48967	0.0451266
Afu1g00610-T	1812	1365.98	9.93478	0.659775
Afu1g00620-T	1242	882.26	1.59822	0.164332
Afu1g00630-T	3018	2676.17	45	1.52539
Afu1g00640-T	1110	744.401	23	2.80288
Afu1g00650-T	1374	1037.4	47	4.10993
Afu1g00660-T	1200	901	0	0
Afu1g00670-T	216	4.87155	0	0
Afu1g00680-T	873	574	0	0
Afu1g00690-T	330	33.6633	7	18.8636
Afu1g00700-T	4089	3727.59	93	2.26328
Afu1g00710-T	543	244	0	0
Afu1g00720-T	579	280	0	0
Afu1g00730-T	1644	1345	0	0
Afu1g00740-T	1020	721	0	0
Afu1g00750-T	1617	1152.66	92	7.24054
Afu1g00760-T	357	58.1281	110	171.668
Afu1g00770-T	561	262	3	1.03873
Afu1g00780-T	648	349	0	0
